"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"R. McDonald","England 5.","Carlisle United","LCB","33","100000","2026-06-30","29","2582","0","1.18","1","0.43","England","left","191","8.51","5.4","75.48","6.24","63.13","0.38","6.71","0.31","0","0.04","0","0.28","12.5","0","0.21","50","0.21","83.33","1.22","60","0.49","0.07","0","24.36","65.09","14.43","55.56","9.06","40.38","0.02","0","0.03","7.18","41.26","0.94","22.22","0.1","7.01","58.21"
"L. Prosser","England 5.","Stevenage","LCB","37","0","","30","2578","1","1.05","0","0.02","England","left","191","8.27","4.64","74.44","5.24","68","0.42","6.1","0.1","0.03","0.04","0.03","0.31","22.22","11.111","0.1","0","0.03","100","0.59","47.06","0.42","0.1","0.03","33.55","80.75","16.86","71.22","6.98","64","0","0.03","0","5.38","55.84","0.49","21.43","0.14","8.2","66.81"
"A. Read","England 5.","Stevenage","LCMF, LW","26","250000","2026-06-30","32","2570","2","1.98","0","2.6","England","left","178","8.75","6.93","61.62","3.43","41.84","0.14","4.51","2.24","0.07","0.07","0","1.09","38.71","6.452","1.16","24.24","2.73","51.28","7.74","40.72","0.81","0.7","0.46","29.8","78.38","9.77","58.78","4.1","41.88","0.09","0.56","0.11","4.97","59.15","1.61","36.96","0.67","4.41","72.22"
"M. Benning","England 5.","Mansfield Town","LB, LWB","32","150000","2026-06-30","32","2561","0","0.64","0","2.83","England","left","178","11.46","7.98","58.15","5.55","48.73","0.32","9.6","4.18","0","0.02","0","0.56","25","0","4.67","38.35","3.3","64.89","5.66","55.9","0.88","2.18","0.95","38.2","69.18","17.4","61.82","7.63","49.31","0.1","0.21","0.35","7.45","59.91","4.29","46.72","0.63","11.67","70.48"
"J. White","England 5.","Southend United","RCB","39","0","","28","2551","1","0.74","0","0.39","England","right","185","9.24","5.05","72.73","4.9","60.43","0.49","7.64","0.14","0.04","0.03","0","0.28","25","12.5","0.14","25","0.11","33.33","0.67","52.63","0.78","0.18","0.04","27.45","71.34","17.46","63.03","12.6","59.38","0.01","0","0.07","8.08","58.95","0.46","7.69","0.28","9.74","71.74"
"T. Clarke","England 5.","Salford City","RB, RCB","38","0","","32","2549","2","3.01","2","1.2","England","right","183","11.33","8.26","65.81","8.05","60.09","0.35","7.62","0.85","0.07","0.11","0.04","0.64","38.89","11.111","0.99","28.57","0.39","45.45","1.17","39.39","1.17","0.18","0","38.56","67.22","20.83","55.59","8.01","39.65","0.04","0.32","0.11","7.8","42.99","1.2","41.18","0.32","10.7","61.39"
"P. Amond","England 5.","Newport County","CF","37","0","2026-11-30","44","2542","6","9.01","1","1.92","Republic of Ireland","right","180","3.19","2.9","54.88","11.01","21.54","0.07","2.44","1.49","0.18","0.32","0","1.7","39.58","12.5","1.38","20.51","0.92","46.15","4.89","24.64","3.22","0.42","0.18","16.07","64.32","4.39","42.74","0.99","50","0.07","0.28","0.39","1.88","45.28","1.59","46.67","0.71","1.88","66.04"
"A. May","England 5.","Cambridge United","RCMF, LCMF","28","200000","","38","2530","3","1.99","1","1.19","England","right","182","9.6","7.93","58.74","3.98","55.36","0.32","6.18","1.42","0.11","0.07","0","1.46","34.15","7.317","0.64","50","0.78","54.55","2.42","51.47","1.07","0.46","0.28","43.86","81.43","14.91","63.72","5.91","48.19","0.04","0.28","0.18","8.4","63.14","2.03","50.88","0.68","6.76","72.63"
"J. Iredale","England 5.","Cambridge United","LB, LW","29","250000","2028-05-31","38","2499","4","1.47","3","2.51","Scotland","left","184","9.87","8.07","62.05","3.64","52.48","0.32","6.53","3.82","0.11","0.05","0","0.5","57.14","21.429","4.57","34.65","2.92","60.49","5.15","51.75","0.97","1.66","0.72","36.37","62.97","16.71","54.31","7.31","43.84","0.09","0.72","0.36","7.06","50","4.54","38.1","0.58","10.88","66.89"
"G. Lapslie","England 5.","Mansfield Town","AMF, RCMF","28","225000","2027-06-30","29","2491","8","5.95","4","2.75","England","right","180","8.38","7.33","58.62","5.31","33.33","0.22","5.03","2.1","0.29","0.21","0.07","1.37","60.53","21.053","1.05","20.69","1.7","53.19","6.47","43.02","2.31","1.16","0.72","29.92","76.57","9.76","63.7","2.85","48.1","0.1","0.47","0.51","4.01","64.86","2.35","46.15","1.41","5.13","72.54"
"A. Martin","England 5.","Harrogate Town","CF","34","0","","36","2490","5","10.71","6","1.29","England","","183","5.57","4.55","57.14","32.24","39.91","0.18","4.13","2.06","0.18","0.39","0.04","2.28","39.68","7.937","0.61","29.41","2.42","40.3","9.18","25.98","3.69","0.83","0.22","15.72","62.3","5.6","45.16","0.98","44.44","0.05","0.11","0.25","2.02","48.21","1.23","55.88","0.72","2.2","59.02"
"S. Hendrie","England 5.","Morecambe","LB, LWB","30","0","2026-05-31","37","2480","1","0.57","2","2.96","Scotland","left","178","10.42","8.75","62.24","3.41","53.19","0.18","5.75","2.14","0.04","0.02","0","0.58","12.5","6.25","3.52","29.9","1.71","51.06","2.83","47.44","0.54","1.02","0.65","28.56","60.1","15.71","55.89","7.44","35.12","0.11","0.22","0.36","7.48","46.6","3.05","39.29","0.47","9.07","74"
"B. Cargill","England 5.","Forest Green Rovers","LB, LCB","30","250000","2027-06-30","25","2476","2","2.24","2","1.99","England","left","189","10.9","7.42","66.67","6.72","58.92","0.22","8.04","2.33","0.07","0.08","0.04","0.62","47.06","11.765","1.53","35.71","2.04","66.07","3.74","45.63","1.16","1.56","0.58","36.71","70.69","19.85","63.19","8.29","49.56","0.07","0.55","0.29","8.94","53.25","2.22","42.62","0.65","11.56","74.21"
"B. Stevenson","England 5.","Colchester United","LDMF, DMF, RDMF","28","200000","2026-06-30","32","2473","2","0.85","3","0.27","England","right","182","10.34","7.68","64.93","2.91","52.5","0.25","6.83","0.95","0.07","0.03","0","0.44","25","16.667","0.25","57.14","1.09","43.33","2.77","42.11","0.25","0.47","0.25","35.05","80.17","12.34","66.08","5.42","51.68","0.01","0.29","0.15","6.22","64.91","0.91","44","0.33","7.06","63.92"
"O. Patrick","England 5.","Carlisle United","LWF, RWF, RW","29","150000","2026-06-30","37","2470","5","4.73","2","1.76","England","right","185","7.54","6.74","57.3","6.05","33.13","0.04","5.57","6.09","0.18","0.17","0","2.77","28.95","6.579","2.73","25.33","9.77","45.15","16.54","33.48","2.95","2.59","1.68","20.77","61.75","6.38","51.43","1.93","41.51","0.06","0.69","0.29","1.82","36","2.59","46.48","0.98","3.75","63.11"
"E. Osadebe","England 5.","Walsall","LCMF, AMF, LW","29","150000","2027-06-30","38","2464","3","5.88","2","2.32","Republic of Ireland","right","188","6.21","5.44","57.05","4.05","38.74","0.15","4.06","3.51","0.07","0.21","0.04","1.53","30.95","7.143","1.53","28.57","4.64","48.03","11.69","35.63","1.97","1.42","1.06","27.07","73.68","9.02","61.94","2.81","46.75","0.08","0.88","0.26","4.09","59.82","3","45.12","1.31","5.41","71.62"
"F. Azaz","England 5.","Cheltenham Town","RCMF, LCMF, AMF","25","0","2029-06-30","37","2452","1","3.52","1","2.92","England","right","185","6.68","5.43","61.49","3.89","41.51","0.04","4.91","3.08","0.04","0.13","0.04","1.1","36.67","3.333","1.62","40.91","3.27","51.69","8.74","38.66","2.72","0.99","0.7","33.25","69.87","11.42","54.66","4.18","37.72","0.11","1.39","0.4","6.02","44.51","2.86","48.72","1.03","5.25","74.13"
"O. Bailey","England 5.","Forest Green Rovers","AMF, LW, RW","26","350000","2026-06-30","36","2443","4","6.69","5","4.7","England","left","178","4.97","5.08","60.87","3.39","27.17","0.04","3.08","4.94","0.15","0.25","0","1.92","38.46","7.692","2.03","43.64","6.08","50.3","13.12","38.2","2.1","1.77","0.99","25.16","78.18","6.3","64.33","1.55","61.9","0.17","0.44","0.41","2.76","77.33","1.95","60.38","0.77","3.94","71.96"
"C. Borthwick-Jackson","England 5.","Oldham Athletic","LB, LCB, LWB","28","250000","","31","2440","2","1.71","1","1.63","England","left","190","9.7","5.46","58.11","4.46","63.64","0.55","7.71","2.21","0.07","0.06","0","0.41","36.36","18.182","2.73","31.08","1.92","59.62","3.36","48.35","0.74","1.55","0.81","36.3","73.37","15.86","62.33","6.27","40.59","0.06","0.3","0.26","6.6","54.75","2.58","31.43","0.37","9.77","69.43"
"H. White","England 5.","Walsall","RB, RCB","30","0","2026-11-30","28","2432","0","0.21","2","0.66","England","right","185","9.92","8.22","62.61","3.11","55.95","0.37","6.59","1.7","0","0.01","0","0.11","33.33","0","1.3","28.57","2.22","56.67","5.33","43.75","0.37","1.07","0.96","33.38","74.17","15.47","62.44","4.92","48.12","0.02","0.11","0.11","5.33","52.78","1.85","38","0.22","7.62","69.9"
"A. Cook","England 5.","Bradford City","CF","35","150000","2026-06-30","41","2427","11","7.85","1","0.92","England","right","185","4.23","3.82","48.54","19.43","42.56","0.22","3.29","1.85","0.41","0.29","0.11","2.3","45.16","17.742","0.3","12.5","1.93","32.69","10.64","21.6","3.15","0.41","0.22","14.28","63.64","3.63","50","0.33","44.44","0.03","0.15","0.19","1.85","54","0.56","46.67","0.44","1.22","63.64"
"D. Bernard","England 5.","Forest Green Rovers","RCMF, LCB, RB","28","175000","","27","2409","0","0.14","0","0.24","England","right","180","9.79","6.35","65.88","3.21","40.7","0.34","7.85","0.56","0","0.01","0","0.11","0","0","0.07","50","0.93","52","3.21","45.35","0.15","0.45","0.19","30.82","82.3","12.74","67.45","4.22","46.02","0.01","0.07","0","4.52","62.81","0.49","38.46","0.26","6.31","67.46"
"D. Fage","England 5.","Oldham Athletic","RWB, RB, LWB","26","0","","34","2396","1","1.44","1","0.94","France","right","178","9.09","8.94","58.4","3.42","37.36","0.08","4.97","3.83","0.04","0.05","0","0.53","21.43","7.143","3.01","25","6.16","46.95","10.07","40.67","0.86","2.44","1.84","28.25","74.34","8.6","70.31","2.1","30.36","0.04","0.15","0.19","3.16","66.67","2.85","36.84","0.38","5.82","65.81"
"M. Platt","England 5.","Barrow","CB, LCB","28","275000","2026-06-30","24","2380","2","2.6","0","1.53","England","right","188","10.63","4.76","71.43","8.28","65.75","0.53","10.3","0.53","0.08","0.1","0.08","0.72","31.58","10.526","0.11","66.67","0.34","55.56","1.02","48.15","1.4","0.42","0.19","39.18","76.93","20.08","64.78","10.13","51.49","0.06","0.04","0.23","7.9","52.63","0.98","46.15","0.57","10.25","68.63"
"K. Letheren","England 5.","Morecambe","GK","38","0","","24","2372","0","0","0","0","Wales","right","188","1.78","0","0","1.06","92.86","0","2.16","0","0","0","0","0","0","0","0","0","0","0","0.04","0","0","0","0","11.34","63.88","10.78","63.03","10.4","62.41","0","0","0","6.07","60.62","0.19","20","0.15","7.7","81.77"
"C. Lavery","England 5.","Walsall","CF","33","0","","41","2349","6","7.11","3","1.74","Canada","right","180","3.52","3.41","48.31","7.39","24.35","0.11","2.17","1.69","0.19","0.27","0.08","1.53","37.5","15","0.38","10","1.76","50","11.23","25.6","2.91","0.69","0.23","16.13","73.63","3.33","62.07","0.31","50","0.07","0.61","0.31","0.96","52","1.03","40.74","1","1","84.62"
"E. Onariase","England 5.","Scunthorpe United","RCB, LCB, CB","29","0","","26","2345","2","2.44","0","0.23","England","right","188","10.94","5.99","74.36","7.64","71.86","0.92","8.35","0.35","0.08","0.09","0","0.54","14.29","14.286","0.04","100","0.27","71.43","1.27","30.3","0.81","0.5","0.08","28.13","72.17","14.93","58.87","7.33","37.17","0.01","0.04","0.04","5.07","43.18","0.73","5.26","0.15","7.79","51.72"
"B. Garrity","England 5.","Oldham Athletic","RCMF, RDMF","28","350000","2026-06-30","29","2279","2","3.42","0","0.79","England","right","183","10.62","6.91","62.86","7.82","57.58","0.28","7.88","1.26","0.08","0.13","0","0.87","36.36","9.091","0.47","16.67","1.42","55.56","4.38","37.84","1.58","0.67","0.43","28.55","68.6","11.61","44.9","4.5","34.21","0.03","0.24","0.04","5.69","46.53","1.03","26.92","0.2","5.02","54.33"
"C. Senior","England 5.","Colchester United","LAMF, RAMF, LW","28","0","","35","2278","0","1.28","1","2.56","England","right","176","7.03","6.2","52.87","1.58","17.5","0","4.69","4.19","0","0.05","0","0.95","4.17","0","1.9","29.17","5.89","53.02","10.86","44.73","1.86","3.6","2.33","27.54","74.75","9.13","62.34","1.98","46","0.1","1.07","0.4","4.42","61.61","2.01","54.9","0.91","5.49","80.58"
"J. Randall","England 5.","Exeter City","LAMF, LW","26","600000","2028-06-30","30","2263","8","6.43","4","4.85","England","right","177","7.04","4.65","63.25","2.23","35.71","0.04","6.23","3.82","0.32","0.26","0.04","1.59","42.5","20","2.39","35","4.22","49.06","8.59","33.8","3.94","1.95","1.39","28","80.54","6.8","70.76","1.35","64.71","0.19","0.64","0.64","2.03","72.55","1.95","36.73","0.99","3.22","81.48"
"M. Štěch","England 5.","Mansfield Town","GK","35","0","","24","2257","0","0","0","0","Czech Republic","right","191","1.28","0","0","0.4","100","0","1.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.23","75.46","13.32","69.76","11.88","65.77","0","0","0","6.26","66.24","0.28","0","0","9.21","81.82"
"M. Pollock","England 5.","Grimsby Town","LCB","24","500000","2029-06-30","25","2252","3","3.02","0","0.14","England","right","190","11.55","6.51","70.55","10.07","69.84","0.44","9.63","0.2","0.12","0.12","0.04","0.48","33.33","25","0.08","0","0.12","33.33","0.76","42.11","0.8","0.44","0.2","35.45","77.34","17.42","63.07","9.35","56.84","0.01","0.04","0.04","6.31","56.33","0.84","38.1","0.32","9.83","66.67"
"K. Poku","England 5.","Colchester United","AMF, RW, RAMF","24","1500000","","33","2250","0","2.28","0","1.81","England","left","179","7.08","7.36","57.61","2.36","10.17","0.08","3.42","5","0","0.09","0","1.44","27.78","0","1.92","16.67","7.24","51.38","14.68","41.69","1.6","3.24","0.96","28.56","76.33","8.2","61.95","2.04","50.98","0.07","1.6","0.32","3.12","62.82","2.72","45.59","0.88","4.36","75.23"
"H. Pell","England 5.","Colchester United","RCMF, RDMF, LDMF","34","100000","","25","2250","2","3.38","2","2.42","England","right","192","9.56","6.32","57.59","9.4","62.55","0.2","7.39","1.52","0.08","0.14","0","1.2","26.67","6.667","0.8","25","1.32","57.58","4.6","46.96","1.44","0.6","0.48","38.04","70.77","17.2","53.26","7.56","39.68","0.1","0.48","0.32","8.12","44.33","2.12","33.96","0.64","7.36","69.02"
"C. Bramall","England 5.","Colchester United","LB","29","600000","","23","2221","0","0.42","2","3.4","England","left","178","9.12","6.93","46.78","3.28","51.85","0.32","7.75","2.55","0","0.02","0","0.61","26.67","0","3.2","35.44","2.59","45.31","4.78","32.2","1.22","2.19","2.11","37.2","68.63","16.01","52.91","6.89","32.35","0.14","0.2","0.32","6.65","48.78","2.76","36.76","0.2","9.73","57.92"
"R. Williams","England 5.","Exeter City","RAMF, RW","29","450000","","29","2215","4","3.95","1","4.79","England","left","173","4.75","3.66","56.67","4.51","30.63","0.12","3.9","5.32","0.16","0.16","0","1.34","36.36","12.121","4.39","26.85","7.4","47.25","11.46","37.94","3.49","2.4","1.22","23.73","65.24","5.28","50.77","1.26","48.39","0.19","0.61","0.73","1.38","50","4.1","42.57","1.18","4.39","66.67"
"A. Williams","England 5.","Cheltenham Town","CF","39","0","2026-06-30","45","2213","8","10.25","0","1","England","right","188","4.03","3.25","50","14.15","34.77","0","3.37","2.24","0.33","0.42","0.08","2.24","36.36","14.545","1.1","22.22","2.48","44.26","9.44","31.9","3.54","1.3","0.65","14.93","59.67","3.99","41.84","0.73","38.89","0.04","0.49","0.12","1.79","29.55","1.14","46.43","0.37","1.63","60"
"H. Davis","England 5.","Morecambe","LCB, CB","34","0","","27","2192","0","0.83","1","0.38","England","right","185","10.18","5.38","84.73","6.57","60","0.7","7.13","0.16","0","0.03","0","0.33","25","0","0.12","0","0.21","40","0.74","38.89","0.94","0.16","0.21","19.83","62.53","12.69","52.43","6.41","42.95","0.02","0","0.08","4.43","37.96","0.21","20","0.25","6.04","51.7"
"L. Page","England 5.","Exeter City","LB","29","0","2026-06-30","32","2188","0","0.23","1","0.52","England","left","178","9.67","6.42","65.38","6.87","54.49","0.21","8.68","1.81","0","0.01","0","0.37","11.11","0","2.06","24","1.85","55.56","3.58","54.02","0.29","2.02","1.07","37.39","73.05","17.07","61.45","6.58","46.25","0.02","0.37","0.12","7.32","55.06","2.51","39.34","0.53","9.46","70.87"
"C. Whelan","England 5.","Oldham Athletic","RCMF, LCMF","27","0","2027-06-30","31","2181","0","0.74","3","2.17","England","right","176","7.76","5.45","58.33","1.24","36.67","0.37","5.78","1.24","0","0.03","0","0.62","33.33","0","0.7","58.82","1.24","50","3.47","38.1","0.33","0.95","0.45","48.03","84.54","16.13","72.38","6.19","52.67","0.09","0.41","0.29","8.25","65.5","1.82","50","0.45","8.01","76.29"
"J. McNerney","England 5.","Crawley Town","RCB, LCB, CB","35","0","","26","2178","1","2.11","0","0.2","England","right","193","11.78","7.73","66.84","11.9","64.58","0.62","9.24","0.66","0.04","0.09","0.04","0.54","46.15","7.692","0.25","33.33","0.41","80","0.83","50","0.95","0.08","0.04","25.29","70.1","14.46","60.86","5.74","52.52","0.01","0.04","0.08","4.59","50.45","0.62","20","0.12","6.53","54.43"
"T. Cordner","England 5.","Southend United","LCB, RCB","27","0","2026-05-31","26","2176","1","0.66","1","0.28","England","right","186","10.92","5.75","74.82","8.31","63.18","0.79","8.9","0.62","0.04","0.03","0.04","0.29","28.57","14.286","0.12","66.67","0.7","58.82","2.61","34.92","0.33","0.7","0.08","30.85","71.45","15.76","55.12","9.02","41.28","0.01","0.21","0.08","7.16","44.51","1.2","31.03","0.37","7.53","65.38"
"L. Kerry","England 5.","Harrogate Town","LCMF","37","0","","31","2166","2","2.27","1","0.96","England","right","173","13.55","11.18","59.11","4.2","41.58","0.29","8.34","1.5","0.08","0.09","0","0.87","47.62","9.524","0.5","33.33","1.54","51.35","4.4","37.74","0.91","0.54","0.17","34.11","79.42","10.43","59.36","3.78","52.75","0.04","0.37","0.08","5.15","57.26","1.04","48","0.42","4.65","65.18"
"J. Kay","England 5.","Barrow","LWB, LW, CF","28","0","","29","2152","5","5.34","3","3.44","England","right","182","7.49","6.4","55.56","2.93","28.57","0.08","5.15","5.31","0.21","0.22","0","1.84","31.82","11.364","2.93","24.29","6.69","56.88","12.84","46.25","2.93","3.39","2.05","26.39","66.4","7.57","50.83","3.72","42.7","0.14","0.75","0.54","3.47","53.01","3.01","31.94","0.75","5.06","66.94"
"A. Phillips","England 5.","Morecambe","RCMF, AMF","27","500000","2026-06-30","25","2152","8","7.47","7","6.7","England","right","180","6.4","4.1","57.14","3.39","40.74","0.08","4.28","3.72","0.17","0.31","0","2.26","40.74","14.815","3.97","33.68","1.97","55.32","5.19","37.9","2.17","0.67","0.25","36.3","63.48","15.18","50.96","8.57","41.46","0.28","1","1.17","10.33","51.01","5.94","37.32","1.34","9.45","73.45"
"D. Newton","England 5.","Stevenage","CF","34","0","2026-06-30","35","2147","4","7.35","0","0.48","England","","178","6.25","6.29","53.33","19.58","33.4","0.21","3.57","2.72","0.17","0.31","0","2.35","39.29","7.143","0.92","9.09","3.73","43.82","9.22","30.45","2.68","0.96","1.34","15.38","57.49","4.9","36.75","1.17","17.86","0.02","0.42","0.08","2.26","35.19","1.55","16.22","0.46","1.59","60.53"
"N. Ferguson","England 5.","Southend United","LCMF, RCMF, DMF","30","0","","28","2146","2","1.56","0","1.2","England","right","178","9.27","5.75","61.31","6.04","47.22","0.29","7.56","1.34","0.08","0.07","0","1.17","32.14","7.143","0.96","39.13","1.05","44","3.82","36.26","0.63","0.34","0.08","32.38","72.8","12.92","55.52","5.58","42.11","0.05","0.29","0.08","6.58","54.14","1.64","43.59","0.25","6.46","66.88"
"S. Wagstaff","England 5.","Forest Green Rovers","RWB, LWB, AMF","35","0","","35","2137","1","0.94","2","2","England","right","175","6.57","5.56","56.82","2.06","36.73","0.13","4.83","2.19","0.04","0.04","0.04","0.51","41.67","8.333","2.32","38.18","2.44","44.83","5.22","36.29","1.52","1.01","0.63","25.94","76.95","7.16","64.12","2.4","38.6","0.08","0.08","0.42","2.57","59.02","1.94","54.35","0.55","4.38","64.42"
"D. Green","England 5.","Scunthorpe United","LW, RW, CF","29","0","","36","2137","3","3.29","0","0.79","England","right","173","6.53","4.63","62.73","6.57","32.69","0.17","4.82","3.41","0.13","0.14","0","0.88","42.86","14.286","2.61","22.58","4.34","55.34","9.05","43.72","1.81","1.64","1.31","17.39","64.89","5.01","46.22","1.18","42.86","0.03","0.17","0.21","1.47","51.43","1.94","32.61","0.29","3.24","58.44"
"D. Preston","England 5.","Grimsby Town","LB, LWB","25","0","","25","2125","0","0","0","0.9","England","","0","12.66","7.84","62.7","6.23","51.7","0.38","11.36","1.65","0","0","0","0","0","0","2.03","27.08","1.36","71.88","3.01","54.93","0.34","1.06","0.68","37.86","67.23","18.47","53.44","8.39","42.93","0.04","0.25","0.21","8.72","50","3.47","36.59","0.76","10.46","68.83"
"K. Taylor","England 5.","Southend United","LCMF, LDMF, RCMF","26","175000","","31","2119","1","1.13","1","0.38","Switzerland","right","167","7.26","4.97","65.81","2.46","37.93","0.21","5.31","1.49","0.04","0.05","0","0.64","13.33","6.667","1.02","12.5","1.87","56.82","4.8","43.36","1.02","1.15","0.47","37.25","78.91","12.32","63.79","3.44","38.27","0.02","0.64","0.08","5.73","59.26","2","46.81","0.72","4.67","61.82"
"R. Bennett","England 5.","Carlisle United","LCB, RCB","34","75000","","24","2116","4","4.51","0","0.02","England","right","191","10.34","7.83","75.54","9.1","59.81","0.34","6.31","0.77","0.17","0.19","0.13","0.68","43.75","25","0.04","100","0.68","62.5","1.87","45.45","1.11","0.3","0.04","16.97","69.42","10","61.7","4.34","52.94","0","0","0","2.68","58.73","0.21","20","0.17","5.02","55.93"
"T. Clifford","England 5.","Southend United","LB","26","0","","28","2114","3","1.05","1","1.84","England","left","172","12.39","8.94","70.95","3.15","28.38","0.13","7.73","1.36","0.13","0.04","0","0.38","44.44","33.333","1.79","35.71","1.11","50","2.85","40.3","0.21","0.81","0.47","33.33","68.45","17.03","57.5","7.24","44.71","0.08","0.04","0.26","7.54","54.8","2.21","34.62","0.17","10.52","66.4"
"J. Armer","England 5.","Carlisle United","LB, RB","24","500000","2026-06-30","24","2106","1","1.41","1","3.08","England","left","185","10.3","7.56","69.49","4.91","52.17","0.21","7.11","2.05","0.04","0.06","0.04","0.6","14.29","7.143","3.33","42.31","1.07","48","2.26","35.85","1.07","0.6","0.51","28.12","60.03","16.92","56.31","8.5","46.23","0.13","0.26","0.43","8.16","50.26","4.4","48.54","0.85","10.81","75.89"
"J. Clarke","England 5.","Scunthorpe United","RB, RCB","34","0","","24","2099","1","0.81","0","0.33","England","right","183","11.75","7.46","66.67","4.46","60.58","0.6","9.05","1.54","0.04","0.03","0.04","0.39","44.44","11.111","1.46","23.53","1.46","70.59","3.22","49.33","0.26","0.6","0.3","35.42","71.43","17.97","61.34","6.99","39.88","0.01","0.13","0.09","7.55","52.27","1.72","32.5","0.26","9.78","72.81"
"E. Adebayo","England 5.","Walsall","CF","28","0","","25","2086","10","8.37","0","1.22","England","right","193","4.36","4.01","49.46","12.6","34.25","0.22","3.43","3.49","0.43","0.36","0.09","2.2","43.14","19.608","1.47","26.47","5","42.24","15.58","26.32","4.14","0.99","0.43","15.75","70.68","3.15","58.9","0.22","40","0.05","0.35","0.09","1.25","58.62","1.12","46.15","0.56","1.34","61.29"
"O. Banks","England 5.","Barrow","DMF, RCMF","33","0","2027-06-30","32","2084","0","1.25","1","1.34","England","right","191","8.94","7.17","55.42","4.19","63.92","0.13","6.25","1.04","0","0.05","0","1.12","26.92","0","0.86","35","0.78","38.89","3.28","44.74","0.65","0.22","0.22","43.83","74.88","18.35","57.65","9.16","43.87","0.06","0.13","0.04","10.67","52.23","1.94","42.22","0.78","9.46","72.15"
"A. Stone","England 5.","Mansfield Town","GK","26","200000","2026-06-30","22","2084","0","0","0","0","England","right","186","1.55","0.09","0","0.39","100","0","2.45","0","0","0","0","0","0","0","0","0","0","0","0.04","100","0","0","0","16.45","74.54","13.21","69.93","11.1","66.15","0","0","0","4.49","61.54","0.35","12.5","0.04","8.85","81.46"
"L. Isgrove","England 5.","Bolton Wanderers","RAMF, RW, RWF","32","0","","32","2074","4","3.47","2","4.53","England","right","178","7.03","5.99","57.97","3.6","26.51","0","5.93","5.29","0.17","0.15","0","1.22","35.71","14.286","4.51","35.58","5.08","54.7","8.64","43.72","2.73","2.82","1.82","30.59","71.35","9.16","62.09","1.74","52.5","0.2","1","0.74","3.21","66.22","4.34","45","1.39","6.34","76.03"
"A. Davies","England 5.","Crawley Town","RB","27","100000","2026-06-30","34","2053","0","0.19","0","0.91","England","right","183","10.92","9.21","59.52","2.89","42.42","0.35","6.9","2.5","0","0.01","0","0.35","12.5","0","2.5","29.82","2.15","69.39","3.59","52.44","0.61","0.92","0.88","29.46","69.35","13.2","59.8","5.3","40.5","0.04","0.48","0.31","4.73","46.3","2.76","41.27","0.53","7.28","68.67"
"J. McPake","England 5.","Harrogate Town","LW","24","0","2026-05-31","23","2045","4","3.68","0","1.24","Scotland","right","0","7.39","6.51","66.22","2.29","28.85","0.13","4.3","6.43","0.18","0.16","0","1.98","44.44","8.889","0.62","21.43","9.86","52.23","16.72","42.37","3.34","3.78","2.29","15.58","76.84","3.92","55.06","1.1","36","0.05","0.57","0.31","1.1","48","1.1","56","0.97","1.58","52.78"
"R. Willmott","England 5.","Exeter City","RAMF, RW, LAMF","35","50000","2026-05-31","36","2027","1","1.43","2","3.93","England","right","175","6.39","4.26","59.38","3.73","28.57","0.27","6.09","4.08","0.04","0.06","0","0.53","33.33","8.333","4.8","37.96","3.06","60.87","5.28","46.22","1.91","1.95","0.8","31.88","70.19","10.12","62.28","3.29","40.54","0.17","0.44","0.49","3.95","52.81","4.26","46.88","0.53","6.75","76.97"
"N. Maynard","England 5.","Newport County","CF","39","0","","39","2014","6","8.49","2","1.59","England","right","180","4.25","3.35","50.67","6.21","19.42","0.22","2.88","2.73","0.22","0.38","0","2.64","35.59","10.169","0.4","33.33","2.46","58.18","9.25","29.47","3.4","0.63","0.54","12.15","76.47","2.9","49.23","0.54","50","0.07","0.63","0.31","1.61","55.56","0.89","40","0.63","1.16","76.92"
"D. Kemp","England 5.","Leyton Orient","AMF, LW, RWF","26","300000","2028-06-30","24","2013","5","4.27","2","2.84","England","left","168","7.11","6.39","57.34","2.82","28.57","0","5.01","2.68","0.22","0.19","0","1.43","25","15.625","1.97","22.73","3.26","43.84","9.17","38.54","2.24","0.63","0.76","25.04","78.04","5.54","58.06","1.7","26.32","0.13","1.07","0.22","3","59.7","2.24","38","0.45","3.4","71.05"
