"Player","League","Team ","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"I. Hutchinson","League One 24-25.","Bristol Rovers","AMF, LAMF","25","500000","2027-06-30","37","2225","4","3.68","2","2.95","England","right","178","5.99","4.65","67.83","2.91","37.5","0.2","3.95","1.94","0.16","0.15","0","1.66","29.27","9.756","1.62","35","2.02","42","7.04","29.89","1.94","1.54","0.12","28.56","75.35","7.89","61.03","1.94","50","0.12","0.32","0.2","4","62.63","1.94","43.75","0.65","4.61","60.53"
"K. Smith","League One 24-25.","Cambridge United","LCMF, RCMF","34","250000","2026-06-30","23","2211","1","1.62","0","0.99","England","right","183","5.37","4.6","63.72","2.81","49.28","0.16","3.03","0.9","0.04","0.07","0","0.9","36.36","4.545","0.37","22.22","1.02","44","4.76","34.19","0.57","0.41","0.04","29.63","76.1","11.93","59.39","4.23","50.96","0.04","0.04","0.08","5.78","57.04","1.51","43.24","0.49","4.64","76.32"
"B. Adeeko","League One 24-25.","Wigan Athletic","RCMF, RDMF, DMF","22","0","2027-06-30","31","2206","1","1.91","0","0.27","Republic of Ireland","right","175","6.65","3.88","66.32","3.96","38.14","0.24","4.92","0.73","0.04","0.08","0","0.49","58.33","8.333","0.57","28.57","0.49","50","3.1","38.16","0.73","0.69","0.04","29.46","81.3","7.1","63.22","1.96","35.42","0.01","0.08","0.08","3.59","73.86","0.78","57.89","0.33","4.32","55.66"
"H. Boateng","League One 24-25.","Mansfield Town","RCMF, LCMF","30","225000","","41","2199","2","1.7","3","2.92","England","left","183","7.2","7.04","54.65","3.6","37.5","0.12","3.9","1.51","0.08","0.07","0.04","1.06","23.08","7.692","1.92","31.91","1.39","47.06","5.81","29.58","2.01","0.61","0.04","31.39","79.53","9.95","64.2","2.95","48.61","0.12","0.08","0.29","4.38","64.49","2.33","56.14","1.02","5.16","69.05"
"T. Bayliss","League One 24-25.","Lincoln City","LCMF, RDMF, RCMF","26","325000","2028-06-30","34","2177","3","1.87","4","4.69","England","right","183","7.69","6.16","65.1","2.4","44.83","0.17","3.71","1.98","0.12","0.08","0","0.99","33.33","12.5","1.49","33.33","1.74","57.14","5.33","41.09","1.24","1.07","0.29","30.14","77.23","10.34","61.6","2.36","40.35","0.19","0.25","0.33","4.13","63","1.82","50","0.79","4.46","62.96"
"K. Joseph","League One 24-25.","Blackpool","CF","24","400000","2028-06-30","24","2156","7","6.83","3","4.29","Scotland","right","185","4.38","3.67","55.68","9.68","34.48","0.17","3.23","1.79","0.29","0.29","0.13","1.59","44.74","18.421","0.83","15","1.71","53.66","8.27","26.26","3.38","1.5","0.42","16.24","72.24","3.55","65.88","0.42","10","0.18","0.04","0.54","1.59","63.16","1.04","68","1.04","1.92","71.74"
"S. Smith","League One 24-25.","Wigan Athletic","LCMF, RCMF, LDMF","24","200000","2027-06-30","38","2145","0","0.23","0","0.36","England","right","173","6.92","5.45","50.77","2.98","42.25","0.34","5.05","0.38","0","0.01","0","0.5","25","0","0.38","44.44","0.29","28.57","2.27","31.48","0.17","0.38","0.04","32.48","78.81","10.28","59.59","3.94","50","0.02","0.04","0.08","5.03","58.33","0.8","63.16","0.25","5.54","62.12"
"Tom Bloxham","League One 24-25.","Blackpool","CF, RAMF, RW","22","325000","2028-06-30","36","2141","6","6.15","3","2.7","England","right","196","5.25","3.91","68.82","4.29","27.45","0.04","3.04","6.26","0.25","0.26","0","1.77","42.86","14.286","3.57","35.29","6.73","63.13","14.71","40.29","2.61","2.69","0.71","17.74","63.03","5.55","56.06","2.02","43.75","0.11","0.04","0.42","2.31","56.36","2.44","44.83","0.42","3.57","69.41"
"A. Evans","League One 24-25.","Huddersfield Town","RCMF, AMF, LCMF","27","600000","2027-06-30","34","2139","2","2.46","4","4.46","England","right","186","7.32","6.06","59.03","3.16","38.67","0.25","4.75","2.15","0.08","0.1","0","1.51","19.44","5.556","1.73","43.9","1.77","59.52","5.81","39.86","1.18","0.97","0.04","38.5","76.72","12.58","59.87","4.04","40.63","0.19","0.17","0.38","6.27","57.05","2.44","46.55","0.67","6.48","72.73"
"J. Weir","League One 24-25.","Wigan Athletic","AMF, RCMF, RDMF","23","300000","2026-06-30","33","2133","0","1.99","1","1.82","England","right","184","6.96","5.7","54.81","4.77","44.25","0.3","4.65","0.76","0","0.08","0","1.01","12.5","0","0.93","31.82","0.76","33.33","4.22","33","1.31","0.63","0.13","29.07","80.26","7.17","58.82","1.69","42.5","0.08","0.08","0.3","3","66.2","0.97","47.83","0.34","3.59","51.76"
"L. Thomas","League One 24-25.","Bristol Rovers","RAMF, RWB, LWB","26","500000","2026-06-30","36","2132","2","1.85","4","3.23","England","left","171","8.78","8.06","70.16","1.6","36.84","0.17","3.82","2.24","0.08","0.08","0.04","0.68","18.75","12.5","2.32","32.73","1.94","65.22","6.8","36.65","1.6","1.31","0.08","26.13","73.34","7.13","57.4","2.15","49.02","0.14","0.17","0.63","3.04","51.39","2.53","46.67","0.76","4.35","66.02"
"T. Kalinauskas","League One 24-25.","Burton Albion","LAMF, AMF, LWB","25","0","2027-06-30","39","2082","1","2.15","3","1.94","Lithuania","right","178","8.69","8.34","60.1","4.8","33.33","0.04","4.47","3.98","0.04","0.09","0","1.17","44.44","3.704","2.59","33.33","4.8","53.15","9.81","40.09","1.6","2.07","0.69","25.29","69.23","8.08","59.89","1.9","38.64","0.08","0.13","0.43","2.38","65.45","2.55","49.15","0.65","4.67","57.41"
"H. Kane","League One 24-25.","Huddersfield Town","LCMF, DMF","27","1200000","2027-06-30","28","2069","3","1.67","4","1.98","England","right","177","6.09","4.7","62.96","1.96","33.33","0.17","4.4","1.91","0.13","0.07","0","1.17","37.04","11.111","1.3","46.67","1.13","57.69","5.35","53.66","0.78","0.87","0.09","46.5","80.07","17.83","65.37","7.05","49.38","0.09","0.35","0.43","9","59.9","3.35","49.35","1.17","9.61","76.02"
"O. Dodgson","League One 24-25.","Burton Albion","LWB, LB","22","300000","2027-06-30","22","2064","1","0.87","3","2.88","England","left","178","6.45","5.06","53.45","2.57","44.07","0.04","4.21","1.7","0.04","0.04","0","0.65","33.33","6.667","3.31","25","1.09","56","3.53","46.91","0.7","0.96","0.04","29.08","70.61","9.99","58.52","4.53","44.23","0.13","0.04","0.31","4.84","57.66","3.27","25.33","0.26","7.24","70.48"
"R. Williams","League One 24-25.","Leyton Orient","RWB, LWB, LAMF","29","450000","","33","2063","3","1.37","0","2.29","England","left","173","6.24","5.5","57.94","3.58","32.93","0.09","4.48","3.14","0.13","0.06","0.04","1","39.13","13.043","3.27","26.67","3.97","47.25","8.73","32","1.57","2.36","0.65","27.14","71.7","8.55","56.63","3.62","40.96","0.1","0.04","0.35","3.36","57.14","2.75","38.1","0.48","6.06","66.19"
"S. Sinclair","League One 24-25.","Bristol Rovers","LAMF, CF, LW","36","100000","","41","2054","4","4.28","1","1.09","England","right","177","2.89","2.54","60.34","1.71","20.51","0.13","1.91","1.88","0.18","0.19","0","1.75","32.5","10","1.01","43.48","1.45","60.61","5.87","32.09","2.41","1.58","0.31","15.6","76.4","3.11","67.61","0.53","50","0.05","0.09","0.31","0.83","63.16","1.05","45.83","0.39","2.41","52.73"
"Junior Quitirna","League One 24-25.","Crawley Town","RWB, RW, RWF","25","0","","34","2049","8","6.87","1","1.68","Guinea-Bissau","left","170","5.8","5.23","58.82","2.15","16.33","0.09","4.28","4.88","0.26","0.3","0","2.33","41.51","15.094","1.32","23.33","6.33","56.94","14.67","41.92","2.64","3.47","0.22","25.7","84.1","6.19","77.3","0.92","71.43","0.07","0.18","0.18","1.63","75.68","2.42","61.82","1.45","3.38","80.52"
"J. Matete","League One 24-25.","Bolton Wanderers","RCMF, DMF","24","300000","2026-06-30","35","2043","3","1.49","1","1.54","England","right","173","8.33","6.3","69.23","2.03","30.43","0.35","5.83","1.59","0.13","0.07","0","1.15","19.23","11.538","0.62","35.71","2.03","54.35","10.18","42.86","0.93","1.85","0.62","41.89","88.64","9.56","73.73","1.1","52","0.07","0.13","0.22","3.61","78.05","1.15","65.38","0.66","4.58","55.77"
"O. Turton","League One 24-25.","Huddersfield Town","RWB, RB","33","500000","","28","2042","1","2","0","0.68","England","right","180","6.57","5.51","62.4","4.8","56.88","0.31","4.47","1.37","0.04","0.09","0","0.53","16.67","8.333","2.07","31.91","0.84","68.42","3.88","36.36","0.93","1.01","0.04","36.63","77.14","14.99","63.24","5.07","31.3","0.03","0.09","0.22","5.51","56.8","1.94","52.27","0.44","7.85","67.42"
"G. Ward","League One 24-25.","Bristol Rovers","RDMF, LDMF, RCMF","31","250000","","35","2037","1","0.64","5","1.33","England","right","178","7.03","5.08","62.61","2.52","50.88","0.4","5.01","0.8","0.04","0.03","0","0.4","33.33","11.111","0.93","19.05","0.84","47.37","3.93","37.08","0.71","0.71","0.22","33.93","77.6","11.71","58.49","3.8","41.86","0.06","0.13","0.31","4.77","54.63","1.33","46.67","0.71","5.61","59.06"
"O. O'Neill","League One 24-25.","Leyton Orient","LAMF, RAMF","22","600000","2028-06-30","29","2017","3","4.14","2","2.39","Republic of Ireland","right","0","9.06","7.9","61.58","5.85","22.14","0","5.84","3.17","0.13","0.18","0","1.47","48.48","9.091","2.23","18","3.79","54.12","8.39","36.7","3.03","2.19","0.49","22.44","68.99","6.96","53.85","1.38","35.48","0.11","0.04","0.31","2.41","48.15","2.05","45.65","0.8","2.99","65.67"
"J. Hogg","League One 24-25.","Huddersfield Town","DMF, RDMF, RCMF","37","200000","","34","2017","1","0.96","0","0.53","England","right","170","10.13","7.85","65.91","3.48","48.72","0.27","7.37","0.18","0.04","0.04","0","0.27","16.67","16.667","0.09","50","0.18","0","2.14","45.83","0.36","0.22","0.09","48.01","85.22","15.17","72.35","4.91","51.82","0.02","0.13","0.13","8.66","65.46","0.85","57.89","0.54","7.18","78.26"
"K. Anderson","League One 24-25.","Charlton Athletic","AMF, LCMF, RCMF","21","0","2028-06-30","41","1954","2","2.5","0","0.91","England","right","180","8.15","6.22","69.63","8.11","36.93","0.18","5.33","1.01","0.09","0.12","0.05","0.97","38.1","9.524","0.78","17.65","1.24","40.74","6.91","25.33","1.57","0.64","0.14","26.94","74.87","7.74","58.33","1.7","35.14","0.04","0.09","0.23","3.82","53.01","1.24","40.74","0.41","3.59","65.38"
"M. Alli","League One 24-25.","Exeter City","CF, RWF","25","0","","25","1950","9","6.11","1","1.89","Republic of Ireland","unknown","0","3.83","4.8","50","4.89","29.25","0.09","2.14","5.17","0.42","0.28","0.09","1.85","45","22.5","3.14","32.35","5.82","54.76","16.62","34.44","3.32","2.77","0.46","17.68","72.06","1.94","47.62","0.6","38.46","0.09","0.18","0.42","0.69","60","2.54","52.73","0.69","2.17","74.47"
"J. Aitchison","League One 24-25.","Exeter City","AMF, LWF","25","300000","2026-06-30","28","1944","0","2.87","2","2.05","Scotland","right","180","4.86","4.77","52.43","1.71","27.03","0","3.4","2.41","0","0.13","0","1.62","22.86","0","1.34","34.48","3.06","50","11.11","36.25","2.87","2.31","0.32","26.94","80.93","7.59","66.46","1.44","32.26","0.09","0.28","0.32","4.07","62.5","1.2","53.85","0.97","3.75","74.07"
"M. Butcher","League One 24-25.","Bristol Rovers","LDMF, LCMF, RCMF","28","400000","2027-06-30","31","1932","0","0.69","2","1.72","England","left","188","6.01","4.47","58.33","2.75","37.29","0.28","4.55","0.61","0","0.03","0","0.61","23.08","0","0.98","23.81","0.65","35.71","2.98","32.81","0.65","0.61","0.05","36.8","76.58","15.28","59.15","6.48","38.85","0.08","0.05","0.09","6.85","60.54","1.3","60.71","0.7","6.85","66.67"
"D. Ballard","League One 24-25.","Cambridge United","CF, LW, LWF","20","300000","2028-06-30","35","1921","3","7.61","1","0.94","England","right","178","3.89","3.47","60.81","5.15","17.27","0.09","2.27","2.3","0.14","0.36","0","1.97","33.33","7.143","0.94","25","2.9","45.16","9.65","35.44","3.23","1.03","0.09","12.65","69.26","2.72","37.93","0.56","25","0.04","0.28","0.14","1.22","50","1.03","40.91","0.52","1.26","70.37"
"C. Camps","League One 24-25.","Stockport County","RDMF, LCMF, RCMF","30","375000","2027-06-30","28","1908","1","1.07","4","1.94","England","right","180","7.36","4.95","66.67","2.31","40.82","0.14","5.54","2.08","0.05","0.05","0","1.13","16.67","4.167","0.75","62.5","2.03","69.77","6.98","44.59","1.18","1.32","0.28","30.47","80.34","9.2","58.46","3.4","45.83","0.09","0.05","0.38","4.62","59.18","1.37","51.72","0.57","4.1","66.67"
"K. Lofthouse","League One 24-25.","Burton Albion","RWB, RB","25","50000","2027-06-30","34","1905","0","0.96","1","1.65","England","right","180","8.6","6.47","61.31","6.05","46.09","0.19","5.43","2.74","0","0.05","0","0.47","30","0","1.98","35.71","3.73","50.63","7.89","47.31","2.17","2.03","0.57","16.77","65.35","6","52.76","2.03","25.58","0.08","0.05","0.43","1.89","60","1.09","56.52","0.33","3.5","54.05"
"O. Palmer","League One 24-25.","Wrexham","CF","33","125000","2027-06-30","27","1904","3","4.06","1","0.62","England","right","196","5.06","3.45","58.9","17.39","49.46","0.24","3.49","1.37","0.14","0.19","0.09","1.42","33.33","10","0.71","26.67","1.42","46.67","8.65","23.5","2.65","0.76","0.19","17.35","63.49","5.34","48.67","1.37","37.93","0.03","0.09","0.14","2.74","50","0.95","40","0.52","2.79","52.54"
"L. Barry","League One 24-25.","Stockport County","LAMF, LWF, AMF","22","800000","2028-06-30","23","1903","15","8.72","3","5.08","England","right","174","4.02","3.31","65.71","0.8","23.53","0.05","2.51","6.81","0.52","0.41","0","3.17","53.73","22.388","2.18","36.96","7.85","52.41","14.05","42.76","3.5","2.84","0.61","20.24","79.44","4.02","71.76","0.66","35.71","0.24","0.38","0.57","1.75","67.57","2.41","56.86","1.14","3.22","80.88"
"T. Perry","League One 24-25.","Shrewsbury Town","LCMF, AMF, LDMF","24","400000","2026-06-30","34","1902","3","1.43","1","1.58","England","right","180","7.52","6.48","63.5","2.84","48.33","0.05","4.23","1.85","0.14","0.07","0","0.76","50","18.75","1.56","39.39","1.8","47.37","5.73","42.98","1.32","1.04","0.33","21.96","73.71","7.05","58.39","2.7","38.6","0.07","0.05","0.28","2.74","55.17","1.47","54.84","0.43","4.26","60"
"J. Smith","League One 24-25.","Wigan Athletic","RAMF, RW","28","225000","","36","1901","3","2.55","4","3.75","England","left","178","4.02","3.31","60","0.85","27.78","0.09","2.68","6.63","0.14","0.12","0","2.18","45.65","6.522","4.54","22.92","7.34","62.58","10.94","49.35","2.51","4.5","0.62","28.93","72.83","6.11","59.69","1.14","41.67","0.18","0","0.28","1.61","67.65","4.07","34.88","0.85","4.4","64.52"
"D. Pratley","League One 24-25.","Leyton Orient","RDMF","40","50000","","31","1894","0","0.86","1","0.72","England","right","185","9.46","5.32","57.14","5.46","57.39","0.52","8.33","0.81","0","0.04","0","0.48","20","0","0.67","42.86","0.67","50","3.71","42.31","1.28","0.19","0","26.33","67.69","11.78","52.02","3.75","29.11","0.03","0.1","0.1","4.89","45.63","0.95","45","0.52","4.75","51"
"J. Diamond","League One 24-25.","Stockport County","RAMF, LAMF, RW","25","350000","2027-06-30","34","1889","5","3.92","2","1.35","England","right","175","5","4.43","65.59","3","20.63","0.1","3.14","5.34","0.24","0.19","0","1.76","45.95","13.514","3.72","25.64","6.43","55.56","13.67","44.25","2.86","3.62","1","25.25","74.34","5.05","63.21","1.05","50","0.06","0","0.29","1.48","61.29","2.72","38.6","0.67","2.86","73.33"
"J. Clarke-Harris","League One 24-25.","Rotherham United","CF","31","750000","2027-06-30","29","1878","7","7.23","1","0.57","England","left","183","3.12","2.3","54.17","15","48.24","0.14","2.35","1.2","0.19","0.35","0.05","1.92","45","17.5","0.48","0","0.81","35.29","5.89","30.89","2.88","0.19","0.05","15","63.9","5.08","56.6","0.91","52.63","0.03","0.1","0.14","2.25","51.06","1.2","48","0.86","2.44","72.55"
"J. McKiernan","League One 24-25.","Burton Albion","LCMF, AMF, RCMF","23","0","2028-06-30","31","1877","1","3.27","0","1.21","Northern Ireland","right","184","6.71","5.32","52.25","4.89","31.37","0.14","4","2.21","0.05","0.16","0.05","1.34","25","3.571","0.58","41.67","3.07","53.13","9.21","41.15","1.92","1.39","0.29","17.84","77.96","6.76","64.54","1.25","46.15","0.06","0.1","0.1","2.92","60.66","0.86","55.56","0.43","2.49","67.31"
"T. Roberts","League One 24-25.","Northampton Town","CF, LWF, AMF","26","2800000","2027-06-30","27","1849","1","3.81","2","0.96","England","right","180","4.23","3.41","57.14","3.85","31.65","0","2.71","3.7","0.05","0.19","0.05","1.95","37.5","2.5","1.9","25.64","4.09","60.71","11.24","42.42","3.12","1.8","0.44","23.9","71.69","6.72","55.8","2.19","44.44","0.05","0","0.19","3.36","62.32","1.8","40.54","0.58","2.97","68.85"
"J. Osei-Tutu","League One 24-25.","Bolton Wanderers","LWB, RWB, LW","27","500000","2026-06-30","32","1805","1","1.44","1","3.45","England","right","176","7.98","5.93","71.43","2.49","24","0.1","5.89","5.43","0.05","0.07","0.05","1","45","5","2.74","38.18","5.58","70.54","14.21","49.82","3.29","3.89","0.9","27.57","79.93","6.63","66.92","1.4","42.86","0.17","0","0.45","1.6","75","2.14","53.49","1.25","4.44","76.4"
"T. Fosu","League One 24-25.","Northampton Town","LWF, LAMF, CF","30","900000","","34","1781","4","4.37","2","1.93","England","right","180","5.76","4.95","63.27","4.19","22.89","0.05","3.69","3.54","0.2","0.22","0","1.62","43.75","12.5","1.21","41.67","4.55","51.11","14.35","32.04","2.88","1.57","0.15","22.59","82.1","5.05","67","0.96","63.16","0.1","0","0.2","1.52","80","1.92","68.42","1.21","2.98","69.49"
"K. Conteh","League One 24-25.","Bristol Rovers","LDMF, LCMF, DMF","23","0","2027-06-30","19","1777","0","0.37","0","0.03","England","right","177","9.47","8","69.62","3.34","63.64","0.25","4.95","0.71","0","0.02","0","0.41","37.5","0","0.41","0","1.06","52.38","3.14","33.87","0.05","0.56","0.1","34.03","85.12","11.5","73.13","2.84","53.57","0","0.05","0","5.17","77.45","0.76","20","0.05","5.17","70.59"
"E. List","League One 24-25.","Stevenage","LAMF, RAMF, LW","28","125000","2027-06-30","39","1776","4","3.33","0","1.85","England","right","174","4.81","3.95","57.69","4.71","32.26","0.15","3.66","2.48","0.2","0.17","0.05","1.32","26.92","15.385","1.32","34.62","2.84","57.14","8.21","43.83","2.64","1.11","0.15","15.71","76.77","4","64.56","0.76","60","0.09","0.1","0.25","1.42","42.86","1.11","63.64","0.76","1.93","73.68"
"Mamadi Camará","League One 24-25.","Reading","LWF, RWF","22","175000","2026-06-30","33","1755","3","2.88","1","0.34","Guinea-Bissau","right","174","4","4.05","58.23","3.79","25.68","0","2.32","1.33","0.15","0.15","0","0.82","56.25","18.75","0.72","35.71","0.87","70.59","6.05","27.97","2.05","0.77","0.15","24.1","80.21","5.79","69.03","0.72","21.43","0.02","0.05","0.15","1.69","63.64","1.23","58.33","0.67","3.08","55"
"C. Hayes","League One 24-25.","Peterborough United","RAMF, LWB","22","0","2027-06-30","34","1741","3","2.48","2","2.8","England","left","170","7.44","7.65","57.43","1.65","15.63","0.1","4.19","6.26","0.16","0.13","0","1.4","29.63","11.111","2.48","22.92","8.79","57.65","17.01","44.07","3.15","4.96","0.98","26.26","72.64","5.89","58.77","1.29","48","0.14","0.36","0.57","2.27","47.73","2.33","44.44","1.14","3.98","70.13"
"C. Martin","League One 24-25.","Bristol Rovers","CF","37","100000","","23","1727","5","3.42","3","1.34","England","right","184","3.23","2.29","54.55","11.99","41.3","0.21","2.95","0.94","0.16","0.18","0.05","0.83","50","31.25","0.21","0","0.47","77.78","6.05","19.83","2.4","0.26","0","20.53","76.14","5.11","61.22","0.78","40","0.07","0.16","0.47","2.35","57.78","0.78","33.33","0.83","2.19","59.52"
"E. Hamilton","League One 24-25.","Lincoln City","RCMF, LDMF, RDMF","27","450000","2028-05-31","32","1724","0","1.4","0","0.54","Scotland","left","187","7.47","8.04","62.34","2.87","50.91","0.21","3.15","1.04","0","0.07","0","1.04","25","0","0.57","0","1.31","56","6.32","44.63","1.31","1.25","0.42","24.22","82.33","6.37","65.57","1.93","45.95","0.03","0.05","0.1","3.03","62.07","0.73","42.86","0.37","2.87","63.64"
"J. Wareham","League One 24-25.","Reading","CF","22","100000","2027-06-30","37","1721","5","5.2","1","1.06","England","right","177","4.45","3.66","51.43","12.92","32.39","0.26","3.47","0.99","0.26","0.27","0","1.67","37.5","15.625","0.21","25","0.58","45.45","6.43","21.14","2.88","0.21","0.05","15.06","63.89","3.24","33.87","0.99","31.58","0.06","0.05","0.21","1.31","40","0.89","29.41","0.58","1.46","42.86"
"J. Lindsay","League One 24-25.","Bristol Rovers","RDMF, RCMF, LDMF","30","500000","2027-05-31","28","1701","2","0.64","0","0.08","Scotland","right","183","6.51","4.6","54.02","2.65","30","0.53","5.11","0.48","0.11","0.03","0","0.74","21.43","14.286","0.21","50","0.32","66.67","1.75","42.42","0.53","0.37","0.05","33.02","81.73","11.11","66.67","3.07","44.83","0","0","0","4.6","64.37","0.9","41.18","0.26","4.55","63.95"
"D. Orsi","League One 24-25.","Burton Albion","CF","29","225000","2027-06-30","27","1695","6","4.75","2","0.62","England","right","188","2.65","2.55","43.75","4.09","10.39","0.21","2.03","1.49","0.32","0.25","0","1.06","60","30","0.53","50","0.74","71.43","5.1","27.08","2.12","0.16","0","14.71","71.84","3.82","45.83","0.8","33.33","0.03","0.37","0.21","1.81","52.94","0.8","46.67","0.27","1.91","55.56"
"J. Shipley","League One 24-25.","Shrewsbury Town","LAMF, AMF, LCMF","28","400000","2027-06-30","33","1688","2","1.06","2","1.44","England","left","183","5.65","4.64","59.77","2.88","38.89","0","3.51","1.87","0.11","0.06","0","0.85","37.5","12.5","2.45","32.61","0.96","50","2.24","30.95","1.55","0.43","0.16","26.98","70.16","10.02","56.38","4.32","43.21","0.08","0.48","0.27","4.64","52.87","2.99","35.71","0.69","4.75","76.4"
"M. Leonard","League One 24-25.","Birmingham City","LDMF, RDMF, AMF","24","450000","2028-06-30","35","1682","0","0.84","4","1.86","Scotland","right","178","8.67","6.53","73.77","1.71","53.13","0.16","7.03","1.23","0","0.04","0","0.86","18.75","0","1.44","40.74","0.64","66.67","4.01","48","0.64","1.23","0.11","62.87","86.81","16.48","70.45","4.39","42.68","0.1","0.11","0.27","9.1","68.24","2.89","46.3","0.8","7.01","78.63"
"R. Loft","League One 24-25.","Cambridge United","CF","28","175000","2027-06-30","32","1681","2","3.55","1","1.47","England","right","190","3.8","3.16","47.46","18.79","36.18","0.05","2.17","0.64","0.11","0.19","0","1.12","28.57","9.524","0.16","33.33","0.91","29.41","5.57","25","2.09","0.64","0.16","13.33","61.85","4.02","45.33","1.34","36","0.08","0.11","0.05","2.41","42.22","0.43","25","0.48","1.45","66.67"
"D. Nlundulu","League One 24-25.","Cambridge United","CF, LWF","26","400000","2026-05-31","25","1679","4","5.85","1","0.9","England","right","185","3.43","2.47","56.52","11.42","23.94","0.05","2.79","1.93","0.16","0.31","0","1.98","35.14","10.811","0.43","12.5","2.09","56.41","11.52","22.33","3.38","0.48","0.11","14.1","66.54","3.7","55.07","0.54","30","0.05","0.11","0.32","1.82","50","0.75","42.86","0.54","1.61","76.67"
"S. Forde","League One 24-25.","Bristol Rovers","RAMF, RW, RWF","21","0","2027-06-30","31","1663","2","1.86","2","1.77","England","left","174","6.82","6.76","58.4","2.54","23.4","0","3.62","3.41","0.11","0.1","0","1.19","50","9.091","1.79","15.15","4.6","51.76","12.66","34.19","1.95","1.95","0.27","23.54","70.8","5.25","55.67","2.16","45","0.1","0.22","0.32","2.22","48.78","1.68","38.71","0.76","3.84","60.56"
"D. Williams","League One 24-25.","Burton Albion","LWB, LCMF, LB","22","200000","","26","1659","1","0.42","1","1.46","England","left","177","9.33","8.63","61.64","2.44","26.67","0.27","4.94","1.57","0.05","0.02","0","0.33","50","16.667","2.44","44.44","0.92","35.29","2.88","30.19","0.54","1.08","0.16","34.72","77.5","11.45","60.19","3.47","43.75","0.08","0.11","0.38","4.01","48.65","2.98","56.36","0.6","6.67","61.79"
"P. Mpanzu","League One 24-25.","Rotherham United","RCMF, RWB","31","1500000","2027-06-30","18","1652","1","1.98","0","1.79","England","right","175","7.63","4.96","64.84","2.72","38","0.22","5.88","1.14","0.05","0.11","0","0.76","21.43","7.143","1.14","23.81","1.14","61.9","6.59","38.02","1.8","0.54","0.11","28.33","76.54","9.7","61.8","2.02","64.86","0.1","0","0.16","3.81","67.14","1.63","46.67","0.71","4.96","69.23"
"C. Watts","League One 24-25.","Exeter City","AMF, RWF, LWB","23","200000","2028-06-30","31","1650","4","4.33","1","1.45","England","right","173","6.98","6.55","55","2.35","18.6","0.16","3.83","3.49","0.22","0.24","0.11","1.58","44.83","13.793","1.47","22.22","4.25","56.41","11.56","41.98","1.96","1.69","0.27","26.18","74.17","7.85","48.61","2.62","27.08","0.08","0.27","0.38","4.15","53.95","2.78","35.29","0.82","4.09","58.67"
"R. De Havilland","League One 24-25.","Peterborough United","LDMF, RDMF, AMF","24","125000","2028-06-30","27","1646","2","2.17","0","0.5","England","right","177","7.98","5.41","70.71","1.91","22.86","0.11","5.42","0.71","0.11","0.12","0","1.04","26.32","10.526","0.22","50","0.82","40","2.9","32.08","0.6","0.33","0.05","45.55","85.23","12.58","72.17","4.32","51.9","0.03","0","0.11","5.58","70.59","1.09","65","0.71","6.83","62.4"
"S. Thomas","League One 24-25.","Wigan Athletic","LW, LAMF","21","0","","24","1641","0","1.31","2","2.95","England","right","0","6.25","5.92","54.63","2.3","28.57","0.05","3.8","4.94","0","0.07","0","0.99","27.78","0","4.11","36","5.81","53.77","10.8","49.75","1.76","2.74","0.16","22.1","72.7","5.05","61.96","1.37","44","0.16","0.16","0.55","2.03","59.46","3.4","51.61","0.55","4.5","74.39"
"G. Gent","League One 24-25.","Barnsley","LWB, LB","22","300000","2027-06-30","25","1619","1","1.28","0","1.08","England","left","180","9.34","7.5","50.37","0.95","29.41","0.11","6.73","2.84","0.06","0.07","0","0.72","46.15","7.692","4.61","22.89","2.84","50.98","5.67","35.29","1.28","2.39","0.44","26.91","66.12","10.12","51.65","3.61","40","0.06","0","0.28","3.84","53.62","3.61","30.77","0.22","6.23","67.86"
"M. Bennett","League One 24-25.","Burton Albion","CF, AMF","29","375000","2027-06-30","34","1601","2","3.58","0","0.34","England","right","178","5.45","5.28","47.87","14.56","36.68","0.06","3.28","1.18","0.06","0.2","0","1.12","50","10","0.84","13.33","1.46","34.62","7.08","29.37","2.14","0.96","0.17","15.97","63.38","5.12","49.45","1.29","26.09","0.02","0.06","0.17","2.08","45.95","0.84","46.67","0.45","2.81","46"
